3.314952,2.259435,1.591954,-2906,6739,13941,-0.468751,0.759967,-0.289917
3.408701,2.227903,1.69038,-2853,7218,13219,-0.468751,0.759967,-0.289917
3.504385,2.193484,1.782867,-2752,7708,12494,-0.468751,0.759967,-0.289917
3.60187,2.15655,1.869457,-2599,8204,11770,-0.468751,0.759967,-0.289917
3.701066,2.117421,1.949921,-2397,8700,11051,-0.468751,0.759967,-0.289917
3.801937,2.076678,2.024067,-2143,9194,10341,-0.468751,0.759967,-0.289917
3.904425,2.034657,2.09193,-1842,9677,9638,-0.468751,0.759967,-0.289917
4.008461,1.991828,2.15329,-1489,10152,8951,-0.468751,0.759967,-0.289917
4.113911,1.948746,2.208088,-1088,10606,8280,-0.468751,0.759967,-0.289917
4.220521,1.905804,2.25649,-640,11041,7628,-0.468751,0.759967,-0.289917
4.328283,1.863562,2.298425,-145,11453,6996,-0.468751,0.759967,-0.289917
4.436904,1.822409,2.333976,392,11841,6379,-0.468751,0.759967,-0.289917
4.546296,1.78301,2.363147,971,12202,5777,-0.468751,0.759967,-0.289917
4.643051,1.740704,2.379469,1589,12532,5191,-0.468751,0.759967,-0.289917
4.676693,1.679205,2.357751,2242,12832,4624,-0.468751,0.759967,-0.289917
4.709274,1.624483,2.330894,2914,13100,4077,-0.468751,0.759967,-0.289917
4.740703,1.576631,2.299954,3610,13330,3541,-0.468751,0.759967,-0.289917
4.770591,1.535536,2.26578,4321,13525,3014,0.25701,0.602432,-0.381906
4.731249,1.18484,2.063945,5041,13681,2537,0.25701,0.602432,-0.381906
4.700495,0.8543,1.840047,5775,13799,2122,0.25701,0.602432,-0.381906
4.681111,0.565641,1.608931,6525,13880,1760,0.25701,0.602432,-0.381906
4.671107,0.316522,1.373952,7283,13929,1440,0.25701,0.602432,-0.381906
4.668671,0.104572,1.13832,8050,13941,1153,0.25701,0.602432,-0.381906
4.672493,-0.072849,0.90482,8823,13913,887,0.25701,0.602432,-0.381906
4.681498,-0.218403,0.675686,9605,13838,626,0.25701,0.602432,-0.381906
4.694895,-0.334753,0.453018,10392,13713,363,0.25701,0.602432,-0.381906
4.711823,-0.424404,0.238526,11185,13517,75,0.25701,0.602432,-0.381906
4.731931,-0.490082,0.033559,11980,13220,-273,0.25701,0.602432,-0.381906
4.754739,-0.534249,-0.160642,12775,12765,-744,0.25701,0.602432,-0.381906
4.779913,-0.559425,-0.343231,13564,12031,-1464,0.25701,0.602432,-0.381906
4.80722,-0.567889,-0.513593,14335,10710,-2739,0.25701,0.602432,-0.381906
4.836461,-0.561832,-0.67134,15042,7887,-5494,0.25701,0.602432,-0.381906
4.867461,-0.543446,-0.81622,15489,939,-12347,0.25701,0.602432,-0.381906
4.900008,-0.514553,-0.948298,15275,-7979,-21144,0.25701,0.602432,-0.381906
4.934102,-0.477128,-1.067446,14618,-12140,-25164,0.25701,0.602432,-0.381906
4.969616,-0.432848,-1.173983,13832,-13955,-26819,0.25701,0.602432,-0.381906
5.006459,-0.383296,-1.268189,13001,-14939,-27624,0.25701,0.602432,-0.381906
5.044463,-0.33004,-1.350645,12145,-15566,-28057,0.25701,0.602432,-0.381906
5.08361,-0.274293,-1.421668,11279,-16013,-28286,0.25701,0.602432,-0.381906
5.123723,-0.21731,-1.482088,10400,-16364,-28401,0.25701,0.602432,-0.381906
5.164692,-0.160199,-1.532322,9515,-16656,-28444,0.25701,0.602432,-0.381906
5.206426,-0.103911,-1.573302,8625,-16910,-28427,0.25701,0.602432,-0.381906
5.248126,-0.049381,-1.60542,7728,-17142,-28371,0.25701,0.602432,-0.381906
5.256182,0.003004,-1.619355,6823,-17362,-28280,0.25701,0.602432,-0.381906
5.254707,0.052477,-1.623383,5926,-17575,-28162,0.25701,0.602432,-0.381906
5.254495,0.098647,-1.621769,5029,-17783,-28020,0.25701,0.602432,-0.381906
5.255545,0.141243,-1.615406,4135,-17995,-27859,0.25701,0.602432,-0.381906
5.257566,0.179974,-1.604857,3246,-18208,-27675,0.25701,0.602432,-0.381906
5.260469,0.21475,-1.590895,2364,-18431,-27468,-0.493682,0.573799,-0.599186
5.229531,-0.159488,-1.460661,1483,-18659,-27295,-0.493682,0.573799,-0.599186
5.192209,-0.544968,-1.359113,595,-18888,-27168,-0.493682,0.573799,-0.599186
5.151891,-0.907388,-1.292891,-297,-19113,-27088,-0.493682,0.573799,-0.599186
5.109672,-1.245932,-1.257267,-1197,-19333,-27047,-0.493682,0.573799,-0.599186
5.066575,-1.560533,-1.248208,-2105,-19551,-27043,-0.493682,0.573799,-0.599186
5.016804,-1.848836,-1.260036,-3021,-19763,-27069,-0.493682,0.573799,-0.599186
4.921685,-2.094486,-1.279206,-3941,-19967,-27127,-0.493682,0.573799,-0.599186
4.816061,-2.309611,-1.310662,-4862,-20161,-27212,-0.493682,0.573799,-0.599186
4.708829,-2.498384,-1.353418,-5780,-20341,-27323,-0.493682,0.573799,-0.599186
4.602391,-2.662896,-1.405041,-6693,-20506,-27466,-0.493682,0.573799,-0.599186
4.49859,-2.805191,-1.463556,-7600,-20650,-27638,-0.493682,0.573799,-0.599186
4.398508,-2.927315,-1.527151,-8503,-20769,-27847,-0.493682,0.573799,-0.599186
4.303198,-3.031361,-1.594301,-9400,-20855,-28100,-0.493682,0.573799,-0.599186
4.21325,-3.119241,-1.663775,-10291,-20890,-28412,-0.493682,0.573799,-0.599186
4.128928,-3.192603,-1.734451,-11174,-20855,-28803,-0.493682,0.573799,-0.599186
4.050502,-3.25315,-1.805334,-12046,-20714,-29307,-0.493682,0.573799,-0.599186
3.978014,-3.302412,-1.875835,-12905,-20389,-30002,-0.493682,0.573799,-0.599186
3.911363,-3.341621,-1.945382,-13744,-19707,-31064,-0.493682,0.573799,-0.599186
3.850391,-3.372008,-2.013428,-14538,-18219,32593,-0.493682,0.573799,-0.599186
3.794789,-3.394744,-2.079614,-15209,-14539,28514,-0.493682,0.573799,-0.599186
3.744393,-3.410706,-2.143848,-15461,-6289,19856,-0.493682,0.573799,-0.599186
3.699,-3.420745,-2.20584,-15042,593,12551,-0.493682,0.573799,-0.599186
3.65815,-3.425692,-2.265401,-14337,3332,9381,-0.493682,0.573799,-0.599186
3.621722,-3.426224,-2.322441,-13560,4475,7796,-0.493682,0.573799,-0.599186
3.589355,-3.422994,-2.376772,-12761,4998,6815,-0.493682,0.573799,-0.599186
3.560951,-3.416483,-2.428395,-11950,5232,6111,-0.493682,0.573799,-0.599186
3.536154,-3.407148,-2.477289,-11140,5304,5551,-0.493682,0.573799,-0.599186
3.514649,-3.395483,-2.523473,-10337,5278,5072,-0.493682,0.573799,-0.599186
3.496242,-3.381781,-2.567039,-9538,5186,4641,-0.493682,0.573799,-0.599186
3.480742,-3.366418,-2.60809,-8747,5043,4239,-0.493682,0.573799,-0.599186
3.467793,-3.349609,-2.646542,-7963,4860,3855,-0.170873,0.02769,0.478409
3.333787,-3.209136,-2.543387,-7212,4660,3488,-0.170873,0.02769,0.478409
3.199206,-3.061643,-2.432191,-6500,4449,3136,-0.170873,0.02769,0.478409
3.074841,-2.918481,-2.324581,-5827,4233,2793,-0.170873,0.02769,0.478409
2.960153,-2.780009,-2.219775,-5188,4013,2462,-0.170873,0.02769,0.478409
